37528,18570,6373,29,37082,19931,4574,913,20590,17579,15345,8986,1
60732,1713,55,0,46270,12635,3193,402,29525,7206,9985,15784,1
46840,10707,4562,391,22736,24871,7314,7579,2,12599,26786,23113,1
48165,12881,1449,5,35609,13249,11032,2610,900,26758,18338,16504,1
62047,411,42,0,17956,37446,7001,97,3252,9702,21386,28160,1
61448,850,202,0,9404,35286,17442,368,3070,4227,9214,45989,1
44800,16714,484,502,2101,30797,18123,11479,85,491,939,60985,1
42874,15317,4284,25,33299,17793,9392,2016,26103,13818,14925,7654,1
59894,1667,402,537,12336,33874,11655,4635,1838,6500,5444,48718,1
55958,6350,140,52,23874,26767,11460,399,4190,18143,10485,29682,1
10079,29155,22697,569,6161,28030,26572,1737,3373,16198,28027,14902,1
10590,35530,15816,564,3693,33650,22556,2601,979,16094,30047,15380,1
61470,825,172,33,53195,7717,1162,426,38466,9226,6155,8653,1
60906,1101,385,108,58228,2381,1094,797,46583,9590,3158,3169,1
17527,44938,35,0,1360,28250,31437,1453,265,9567,11486,41182,1
14289,36251,11958,2,7911,28745,21998,3846,2608,21465,19869,18558,1
12245,28588,21664,3,8830,24934,27515,1221,5230,20348,24431,12491,1
36101,19548,5245,1606,26305,18423,12403,5369,19360,11635,13248,18257,1
38598,23889,9,4,34442,26207,1704,147,15376,31515,8938,6671,1
61749,702,48,1,56302,5755,387,56,31200,19240,8541,3519,1
56269,5820,400,11,27899,29061,4142,1398,7711,18028,24661,12100,1
31917,30183,386,14,30972,29124,1845,559,13966,32995,12484,3055,1
60541,1745,210,4,47166,12053,2417,864,9799,17755,20895,14051,1
26898,10690,24876,36,24764,19299,18056,381,13492,7620,31943,9445,1
21267,13641,27425,167,17426,23881,20015,1178,8875,4310,30931,18384,1
46832,14530,1106,32,33931,17887,8226,2456,19965,14503,10102,17930,1
57792,4653,55,0,50321,9272,2429,478,37329,12183,5178,7810,1
62022,391,81,6,50972,11144,305,79,24153,18740,11432,8175,1
62219,229,48,4,41120,20916,404,60,19857,12820,14938,14885,1
60841,718,464,477,41166,16161,3289,1884,888,21689,21386,18537,1
30061,28677,1957,1805,6100,31610,14169,10621,194,5803,10899,45604,1
62389,111,0,0,60612,1541,293,54,10704,38625,10965,2206,1
57871,3552,986,91,48065,10094,3203,1138,26782,18163,8769,8786,1
54038,6096,1883,483,47476,8957,4463,1604,35642,14248,4282,8328,1
40637,16670,3129,2064,40736,14502,5196,2066,31473,21035,5123,4869,1
56671,3712,1591,526,52038,4566,2917,2979,25474,21306,7490,8230,1
59302,2653,535,10,55416,4186,2070,828,40307,11486,5631,5076,1
61348,605,283,264,7928,30094,21914,2564,5032,3221,9194,45053,1
27234,7258,24615,3393,25475,10802,24900,1323,22867,19723,15496,4414,1
32882,21598,8020,0,11977,9961,22288,18274,0,3415,8784,50301,1
59856,2372,272,0,48774,11921,1799,6,40269,14893,4172,3166,1
53752,6054,1383,1311,33394,13711,3691,11704,19270,15609,8301,19320,1
6073,45783,8793,1851,7392,34898,13031,7179,8583,22531,17069,14317,1
19231,20090,23033,146,19085,21764,21288,363,16080,9135,32178,5107,1
7863,36340,18158,139,7869,41631,12485,515,6005,12029,41777,2689,1
58678,3006,618,198,40371,19516,1682,931,22431,30584,6470,3015,1
60980,1518,2,0,49479,10091,2576,354,22977,25954,3633,9936,1
53547,8621,332,0,33090,20258,6584,2568,17341,26359,4853,13947,1
58360,2418,1196,526,53172,4505,2256,2567,20157,13981,13657,14705,1
51012,6424,3363,1701,31058,17112,6421,7909,3,10452,23784,28261,1
54024,8138,333,5,42653,15078,3228,1541,26648,24208,5104,6540,1
46945,14988,567,0,25302,24895,6238,6065,7283,31444,9029,14744,1
55766,4819,1482,433,33134,17675,8570,3121,16634,16004,12903,16959,1
42369,14492,5168,471,35308,17337,8503,1352,16024,14510,13527,18439,1
62226,204,66,4,46673,11823,3865,139,19062,14162,11145,18131,1
62086,322,66,26,39659,15826,5976,1039,22173,5131,9554,25642,1
14618,33010,14580,292,6091,27015,28106,1288,2668,11434,32441,15957,1
23514,32480,5915,591,4150,39309,16773,2268,643,21090,23747,17020,1
62335,163,2,0,38117,21775,1919,689,1422,4647,35257,21174,1
62038,459,3,0,45397,14911,1941,251,18993,11386,17768,14353,1
62038,459,3,0,45397,14911,1941,251,18993,11386,17768,14353,1
58247,3381,730,142,46659,7990,4052,3799,19301,17663,12905,12631,1
21496,39677,1046,281,13866,30139,12153,6342,2674,27572,10533,21721,1
56432,5631,386,51,42324,16191,2988,997,21447,23485,10068,7500,1
59672,2673,134,21,56919,4899,358,324,15760,17140,16076,13524,1
36900,25332,268,0,31163,30843,494,0,15476,39498,7042,484,1
61868,617,15,0,53135,8538,817,10,19470,18995,16392,7643,1
61153,1340,7,0,24987,28530,8573,410,1608,16570,18436,25886,1
30409,28312,3577,202,12625,32508,14288,3079,2377,26462,18653,15008,1
60822,1622,55,1,32971,17663,8754,3112,11500,13455,15889,21656,1
52866,3973,2679,2982,48425,3532,3052,7491,30678,16712,4005,11105,1
62405,95,0,0,41332,19566,1594,8,8448,28130,14235,11687,1
44302,17846,327,25,19544,25407,16211,1338,16570,11206,20067,14657,1
60883,1329,254,34,42125,14264,3670,2441,7326,18196,19212,17766,1
5970,39392,13697,3441,2534,39462,16572,3932,2001,34265,19391,6843,1
42295,18798,1247,160,17606,16963,10878,17053,691,13685,13112,35012,1
58806,2866,635,193,42822,17163,1669,846,26642,27211,5909,2738,1
58135,2379,1374,612,48259,7397,2818,4026,36863,13035,5277,7325,1
11248,42498,8754,0,6979,42713,12780,28,6750,35706,19412,632,1
52918,9179,400,3,31130,24652,5273,1445,8226,34795,11445,8034,1
56050,6168,281,1,37436,20213,3840,1011,6376,40440,10118,5566,1
39965,20653,1880,2,36604,25157,679,60,33711,18293,9192,1304,1
61744,602,123,31,61292,823,306,79,59743,1326,646,785,1
61565,835,100,0,39593,7435,12039,3433,12383,4968,24303,20846,1
34537,15377,2548,10038,20946,18953,8122,14479,11664,12862,11644,26330,1
60885,1116,456,43,28467,29719,2802,1512,171,10760,19697,31872,1
24126,21702,13506,3166,17359,23290,18552,3299,11589,11663,17064,22184,1
55461,5585,653,801,22236,32612,3662,3990,13281,1608,7600,40011,1
62201,230,68,1,21252,37527,3563,158,14948,2179,25499,19874,1
62456,38,6,0,54375,8091,28,6,31101,12753,10097,8549,1
4318,42285,14261,1636,2765,34227,20891,4617,1878,1952,32881,25789,1
31723,18725,10909,1143,31779,17434,11273,2014,30815,17584,10792,3309,1
3216,57861,1423,0,2,53911,8255,332,0,22933,34783,4784,1
58862,3125,505,8,41540,10086,5812,5062,17620,6757,7917,30206,1
31695,25504,5285,16,11091,35615,14747,1047,3612,21769,21959,15160,1
24716,23856,9472,4456,16114,25242,14013,7131,13514,26211,14468,8307,1
34869,27547,84,0,25003,26315,11154,28,15586,7944,8219,30751,1
43477,11123,7554,346,30036,20833,11503,128,16470,15225,20403,10402,1
42909,19404,172,15,28004,33305,1051,140,14333,14185,15376,18606,1
57569,4931,0,0,18725,30356,12523,896,4966,13414,20979,23141,1
59038,2361,594,507,37691,17369,5064,2376,4101,17147,18250,23002,1
60989,1291,208,12,47675,10856,3285,684,13551,18866,14747,15336,1
3013,49403,8295,1789,1271,43910,14926,2393,751,39936,17627,4186,1
62028,442,30,0,54183,7961,337,19,8967,16498,14368,22667,1
59039,2422,621,418,24971,27403,8396,1730,11689,1248,2154,47409,1
9686,12394,34722,5698,7231,13666,35338,6265,5949,12922,33963,9666,1
31614,10914,19972,0,18247,7814,25377,11062,12150,6585,2944,40821,1
2584,30742,26981,2193,12732,26582,22432,754,19257,19595,22582,1066,1
46515,9476,3907,2602,21197,27782,7297,6224,5808,15317,22849,18526,1
453,13339,48476,232,85,24869,37432,114,2339,34626,22504,3031,1
60012,941,761,786,50107,7385,2647,2361,24357,14898,9707,13538,1
60582,747,601,570,57184,2398,1275,1643,32034,19705,4662,6099,1
45281,13841,2073,1305,39498,10608,8422,3972,27481,11950,7036,16033,1
61569,788,137,6,40350,20449,1358,343,20666,12304,22376,7154,1
14861,23448,15875,8316,9175,29148,18173,6004,7870,27932,22111,4587,1
47986,12416,1389,709,6292,49105,5241,1862,0,7490,15959,39051,1
47472,7439,1296,6293,27002,22354,3783,9361,14336,19985,11259,16920,1
15757,12068,20852,13823,15874,11144,26990,8492,15316,13842,19551,13791,1
61747,488,217,48,44686,11408,4767,1639,25128,21328,5261,10783,1
51311,7760,2729,700,8311,15863,25507,12819,737,5023,7045,49695,1
47570,14135,795,0,25504,24468,11784,744,10052,18431,16158,17859,1
60679,1277,381,163,53464,3996,4490,550,47290,5546,3230,6434,1
61633,771,90,6,49935,9411,3031,123,30697,17382,6775,7646,1
56043,5548,418,491,52201,8371,1299,629,41952,12361,3446,4741,1
30013,30787,1700,0,30332,29807,2348,13,22122,33895,4935,1548,1
62374,120,6,0,39767,20597,1604,532,4594,6981,32448,18477,1
62005,486,9,0,20789,37392,3074,1245,9774,7590,15699,29437,1
43966,18332,122,80,35419,23152,3328,601,16599,23563,11856,10482,1
34322,28157,21,0,41614,20154,655,77,17478,33763,8081,3178,1
61672,644,164,20,58175,3159,771,395,17924,33187,8304,3085,1
14494,45135,2821,50,11039,38262,12136,1063,9249,11201,22980,19070,1
61785,392,212,111,57116,4452,503,429,20979,23256,12721,5544,1
61381,1066,53,0,55652,6448,372,28,20027,31070,9344,2059,1
58419,3988,93,0,34080,25391,2754,275,4146,24547,13800,20007,1
32244,25773,4455,28,31949,25424,5062,65,30404,25376,5878,842,1
12079,30713,12946,6762,14347,26696,17642,3815,17141,17598,26469,1292,1
58353,2196,1047,904,53086,4633,2400,2381,34517,14273,6238,7472,1
52374,10043,83,0,24264,29713,8092,431,4029,18992,15981,23498,1
648,33724,27835,293,2594,34773,24792,341,4507,28220,28624,1149,1
59305,3139,56,0,43725,15454,3013,308,20466,17817,11030,13187,1
19172,6983,12493,23852,19542,4965,13305,24688,18882,3565,12817,27236,1
57493,5000,7,0,46417,15819,263,1,24206,25980,10436,1878,1
34552,21006,6057,885,20818,27660,13621,401,12007,31844,15284,3365,1
6435,35987,18604,1474,14075,43959,4425,41,16668,36815,4346,4671,1
19817,21257,19168,2258,12053,27444,21176,1827,14343,26345,17696,4116,1
49782,6905,2200,3613,29477,15371,8209,9443,6376,16821,10980,28323,1
61091,1059,264,86,54575,6859,818,248,18594,17325,12451,14130,1
60189,1602,507,202,55473,4884,1468,675,12139,19844,19960,10557,1
59331,2229,685,255,48288,8777,3477,1958,24575,18869,10885,8171,1
55486,5468,1209,337,44283,6692,5107,6418,25810,15677,6734,14279,1
12481,35221,6972,7826,3207,27479,21810,10004,1927,18457,23227,18889,1
61924,556,20,0,49243,10019,1625,1613,29993,8399,7665,16443,1
61173,1217,83,27,26311,35608,476,105,4952,30013,23381,4154,1
61604,855,41,0,56870,3830,1222,578,39321,11443,5896,5840,1
61604,855,41,0,56870,3830,1222,578,39321,11443,5896,5840,1
50979,10636,791,94,38422,19423,3347,1308,28813,13618,10599,9470,1
21575,24847,10733,5345,7151,18899,25979,10471,2366,10519,25378,24237,1
27624,29426,4881,569,4341,21640,25792,10727,181,5030,18928,38361,1
49917,6025,1896,4662,25723,19777,6729,10271,16379,4774,7290,34057,1
39119,21616,1760,5,33229,25273,3579,419,25372,30652,4256,2220,1
14747,22352,24296,1105,9545,16595,26385,9975,7202,8490,10413,36395,1
10097,43732,8519,152,6601,44794,9613,1492,10725,30539,13451,7785,1
30920,30368,1196,16,21520,38796,2148,36,9255,24008,14411,14826,1
28992,14856,14301,4351,22096,23664,16406,334,12723,26667,20654,2456,1
62241,259,0,0,31524,27292,2468,1216,1039,15343,34911,11207,1
28998,28021,3152,2329,12997,35008,7482,7013,10887,22630,14755,14228,1
31136,28782,1741,841,8141,43175,8045,3139,3079,15058,33682,10681,1
22921,34277,4950,352,16335,37259,6905,2001,18743,28360,8363,7034,1
12170,19869,29502,959,8788,23388,30020,304,6893,22956,28049,4602,1
49876,9745,2457,422,41157,15093,5047,1203,28898,9232,14301,10069,1
5025,32859,24143,473,3819,14133,38391,6157,1880,10137,22645,27838,1
3518,52716,4784,1482,1806,18986,33513,8195,1419,1897,11124,48060,1
61837,482,181,0,59991,1663,333,513,17117,40075,3917,1391,1
61884,613,3,0,57256,3547,858,839,9724,43062,6100,3614,1
4161,30877,25250,2212,1001,26416,32643,2440,1249,16442,30918,13891,1
56711,5729,60,0,28960,22990,9124,1426,6577,18505,16376,21042,1
806,60673,1011,10,5048,55895,1328,229,20713,27404,9309,5074,1
650,36329,24563,958,6976,44225,11299,0,31657,27778,3062,3,1
58238,3960,302,0,46032,14050,2321,97,35410,17878,6955,2257,1
58386,3101,945,68,52430,5306,3173,1591,34295,17645,4002,6558,1
60425,1301,566,208,55491,3861,2035,1113,44721,6752,5016,6011,1
50665,9581,2190,64,39404,12749,5987,4360,30285,5675,10912,15628,1
45932,15844,724,0,22149,28014,10710,1627,2022,26659,15771,18048,1
43142,17307,1402,649,8112,35480,14325,4583,2171,7483,24047,28799,1
2005,58278,2046,171,10523,44846,3526,3605,23715,11357,18272,9156,1
905,55476,6074,45,2718,49167,8361,2254,10606,13670,24854,13370,1
30512,23608,8158,222,19140,31287,11952,121,12021,27057,19784,3638,1
33389,27565,1402,144,30346,23645,6213,2296,21481,14225,11660,15134,1
26274,33457,2700,69,31835,26661,3154,850,23740,25458,6496,6806,1
34010,19663,8243,584,23522,23439,14791,748,10079,19613,17374,15434,1
61151,1048,287,14,36154,19509,5948,889,8337,27756,13798,12609,1
61922,575,3,0,43792,15260,3285,163,17285,15162,13963,16090,1
62253,237,10,0,48404,13362,666,68,15416,26485,13275,7324,1
33324,27891,1285,0,13351,29090,17091,2968,2441,13988,21722,24349,1
26324,27521,8650,5,17713,25493,19144,150,16844,10027,31446,4183,1
59815,1651,750,284,56215,3481,1340,1464,50443,6194,2931,2932,1
52727,8850,800,123,35843,16712,8526,1419,19088,16397,11875,15140,1
61950,414,117,19,32707,26366,2641,786,0,2885,24228,35387,1
58756,3737,7,0,38259,23319,881,41,19187,13577,18537,11199,1
26113,36189,198,0,14316,47056,1086,42,117,23719,29321,9343,1
60208,2003,282,7,42366,16100,3652,382,10343,19923,13214,19020,1
38092,24372,36,0,34106,28133,205,56,15671,43756,2384,689,1
52778,4785,2223,2714,37186,13253,4429,7632,13362,12198,18514,18426,1
49895,7024,2805,2776,18186,19677,13287,11350,3079,7955,12384,39082,1
62225,220,53,2,27599,32482,1792,627,6554,10094,10723,35129,1
37159,17510,7369,462,25260,18927,16979,1334,19498,9973,23472,9557,1
57756,4312,389,43,39703,18222,3363,1212,28679,11813,13838,8170,1
54794,7464,136,106,40873,15806,5256,565,26339,10932,11921,13308,1
26231,15360,20909,0,9352,20764,32211,173,3995,8210,34573,15722,1
48536,13961,3,0,18195,39294,5010,1,9239,17324,18780,17157,1
61814,620,65,1,34751,25555,2001,193,6381,15855,24284,15980,1
20665,39103,2304,428,20010,39299,1825,1366,21352,19706,10339,11103,1
13835,28506,16593,3566,15417,24776,18842,3465,16019,20374,21324,4783,1
45589,9546,6403,962,23123,25927,12672,778,12771,20221,20027,9481,1
49935,12287,186,92,39096,19709,2622,1073,8239,19535,15521,19205,1
30649,19572,4788,7491,8347,39457,7405,7291,110,13723,34563,14104,1
56993,3394,1430,683,52724,5363,2769,1644,39457,14034,4857,4152,1
62289,199,9,3,50692,10223,1430,155,21838,18835,16862,4965,1
62154,216,96,34,54995,6585,657,263,31668,16401,11109,3322,1
14502,31112,15438,1448,11825,18161,20650,11864,8537,4407,23845,25711,1
60379,1330,394,397,48541,10031,2589,1339,30144,13499,12849,6008,1
26,22678,29089,10707,196,23063,27457,11784,764,13707,30102,17927,1
60361,2118,21,0,44742,15944,1770,44,22988,11424,11271,16817,1
53848,8582,70,0,31655,26902,3918,25,10558,22550,19605,9787,1
7811,29227,24752,710,2818,13403,24577,21702,186,3619,11221,47474,1
17260,38825,6415,0,8540,20199,17686,16075,3212,5235,7176,46877,1
14590,46254,1626,30,11939,45571,4471,519,12635,36659,9674,3532,1
61554,701,161,84,48417,9498,3630,955,22544,17372,11724,10860,1
61857,529,107,7,59613,2303,440,144,29108,21601,9945,1846,1
23437,31633,7430,0,22496,30491,9505,8,22093,31217,9121,69,1
42855,18726,913,6,22877,22821,12958,3844,3413,20357,16471,22259,1
12915,27661,21010,914,17078,21708,21680,2034,16209,21333,22416,2542,1
53283,9082,116,19,22729,34288,3685,1798,13963,10835,15581,22121,1
54428,5224,1986,862,44908,7684,5495,4413,32654,10919,7682,11245,1
36903,10236,8560,6801,24616,11563,8307,18014,9106,13567,11880,27947,1
57397,4038,1043,22,53149,6170,2973,208,22643,26640,9051,4166,1
39773,21506,1187,34,15685,14303,14296,18216,3416,14434,13418,31232,1
38403,24033,61,3,26558,34975,815,152,25473,31121,4818,1088,1
23591,4529,8161,26219,23015,4238,8480,26767,20840,4503,4413,32744,1
19582,41727,1178,13,13710,39628,6564,2598,9700,25234,20369,7197,1
32289,14200,7991,8020,28852,8865,10661,14122,25371,6120,11241,19768,1
30356,30022,2002,120,33894,25376,2910,320,24866,21854,10170,5610,1
53018,6795,2076,611,41077,13332,5472,2619,31991,12172,10201,8136,1
62444,54,2,0,1683,60512,278,27,0,1950,41310,19240,1
49063,8074,3402,1961,22172,18305,15714,6309,10013,14358,14155,23974,1
3180,34277,23343,1700,38147,23334,903,116,15234,36672,7293,3301,1
45498,13986,2982,34,41370,15434,5036,660,34745,12695,9603,5457,1
17601,19270,10317,15312,12543,21934,12001,16022,10144,21465,13061,17830,1
61130,532,357,481,48916,11114,1488,982,17106,14810,17268,13316,1
22439,35963,4039,59,12927,20868,15565,13140,9098,13612,11562,28228,1
15879,29810,16805,6,8731,10572,39878,3319,3231,12698,17417,29154,1
27175,28849,6000,476,23566,19275,12114,7545,20701,12475,13126,16198,1
60847,1619,34,0,40304,10778,8778,2640,20039,14360,7507,20594,1
62472,28,0,0,59484,2968,45,3,4313,38996,16525,2666,1
61120,1380,0,0,44148,18065,287,0,28374,19133,10986,4007,1
58130,2415,1138,817,26562,16809,13818,5311,8168,6564,11846,35922,1
58659,2150,1572,119,50515,8200,1918,1867,37183,10230,8343,6744,1
57958,2594,1006,942,13648,43390,3412,2050,8848,5177,40480,7995,1
60945,1527,28,0,52999,5903,3553,45,21195,23637,9179,8489,1
49194,12913,361,32,28734,31462,1734,570,3964,36113,17620,4803,1
61171,1327,2,0,33167,27737,1466,130,18938,19472,20812,3278,1
23387,11429,4664,23020,20161,13102,5551,23686,15589,15275,6157,25479,1
61403,802,264,31,59601,1519,914,466,37551,19312,3825,1812,1
38134,21060,3199,107,18304,32225,11351,620,6937,14117,16906,24540,1
55647,6452,399,2,40262,19171,2694,373,27799,24650,5748,4303,1
51824,6194,3620,862,49091,6845,3471,3093,42000,11030,3772,5698,1
54472,6032,1996,0,48283,6989,3903,3325,42678,5621,4868,9333,1
60108,2346,46,0,52375,8283,1647,195,31596,16587,9419,4898,1
21030,28954,7861,4655,15785,25788,12843,8084,12647,20368,17929,11556,1
28075,33751,674,0,23254,26524,11847,875,19812,6017,33438,3233,1
61629,513,226,132,48472,12241,882,905,19786,23965,14484,4265,1
29688,12051,9338,11423,27560,10841,9931,14168,23025,12552,10098,16825,1
28038,20187,6839,7436,28602,18420,6387,9091,25109,19914,7410,10067,1
58790,3596,112,2,47879,9003,5098,520,35287,10118,5802,11293,1
44172,16640,1271,417,9990,44889,5927,1694,2480,29229,21662,9129,1
57737,2764,1230,769,24382,31066,3432,3620,3664,16258,19497,23081,1
58717,3700,83,0,40405,10369,9052,2674,10278,26497,7694,18031,1
38970,14656,7182,1692,39664,14615,6426,1795,38339,15080,6861,2220,1
57406,3354,1676,64,51809,5423,2337,2931,39871,13596,2965,6068,1
59093,2425,789,193,53711,6733,1264,792,31266,27875,1473,1886,1
25158,27608,6203,3531,27783,26630,5792,2295,32396,19620,9713,771,1
55039,4506,2805,150,26866,29750,3133,2751,11500,18919,25594,6487,1
57658,2684,1984,174,27589,30312,2395,2204,10269,23789,22713,5729,1
57224,3990,1077,209,32350,26135,3018,997,7221,29605,20372,5302,1
60948,1310,221,21,12070,49019,1223,188,5582,9539,44507,2872,1
44629,9176,4248,4447,9765,7045,26474,19216,5427,5198,5199,46676,1
60709,1288,439,64,49711,11063,1023,703,28309,24894,7519,1778,1
57515,4076,775,134,48412,8858,4169,1061,33688,14733,6947,7132,1
61562,714,135,89,57979,3584,717,220,39700,19306,1992,1502,1
40647,17276,2983,1594,9786,32023,13144,7547,2490,11478,23144,25388,1
61640,849,11,0,57662,4346,492,0,34301,22427,4909,863,1
39414,21894,1165,27,35556,20868,5860,216,26433,19607,8845,7615,1
19999,33447,9054,0,14774,34855,12480,391,10409,33832,15990,2269,1
48570,13621,307,2,37089,21782,2104,1525,27152,28446,2679,4223,1
55778,5687,945,90,48723,7703,3161,2913,40244,12190,2481,7585,1
42893,13195,3670,2742,38164,16482,4535,3319,24749,20137,11666,5948,1
55891,5966,642,1,45071,9175,7148,1106,37094,8773,5110,11523,1
29197,31920,1215,168,8414,43479,8745,1862,1767,29041,19066,12626,1
60725,1560,167,48,57439,3825,1043,193,34177,20782,5196,2345,1
51942,8625,1667,266,21961,19402,12457,8680,9631,4793,16829,31247,1
58925,2397,924,254,35827,18705,5775,2193,19924,16076,12600,13900,1
60441,1331,566,162,54010,5825,1630,1035,49503,5891,4469,2637,1
59618,987,652,1243,55321,3904,1368,1907,51793,5219,2578,2910,1
50273,6010,4325,1892,31818,18266,6190,6226,7548,24054,16010,14888,1
52067,7800,2000,633,19970,22305,9924,10301,9259,6997,11417,34827,1
51400,5959,3048,2093,36550,10366,5762,9822,15532,12429,16871,17668,1
47575,6747,5755,2423,24931,22015,6811,8743,3796,26542,16893,15269,1
62274,211,15,0,61038,1377,83,2,51244,9581,1286,389,1
20839,17671,9994,13996,14103,20963,14486,12948,7668,18986,19495,16351,1
61498,964,38,0,54491,7480,515,14,37744,17054,4794,2908,1
56857,5376,261,6,36553,15800,9174,973,24201,7702,10197,20400,1
62120,375,5,0,48798,12815,847,40,21906,14155,17215,9224,1
42224,10649,5294,4333,10130,13554,18904,19912,0,1206,8380,52914,1
61552,665,250,33,59324,2305,616,255,48412,10734,2165,1189,1
33674,11356,10221,7249,33454,11410,9863,7773,31427,7543,11634,11896,1
54297,4442,1442,2319,41716,12328,3898,4558,18334,18574,8690,16902,1
62309,185,6,0,60405,1356,502,237,50020,5711,3724,3045,1
59012,2604,491,393,45237,12220,4103,940,10707,25943,13766,12084,1
43205,19264,31,0,12472,28866,20635,527,3163,16546,5053,37738,1
58943,1645,1079,833,38020,15656,4404,4420,4393,18607,20164,19336,1
33580,27836,923,161,15945,27659,16949,1947,13122,12055,8320,29003,1
18395,37866,5759,480,14188,40167,5997,2148,16282,25514,13184,7520,1
60850,1485,165,0,35259,24242,2568,431,0,2088,19909,40503,1
61777,688,35,0,20901,40583,905,111,0,1641,10598,50261,1
51752,9938,810,0,14953,31648,10883,5016,1881,13846,14357,32416,1
52793,9476,231,0,12715,27168,18573,4044,6462,8990,7338,39710,1
37277,19098,5869,256,23480,20308,14294,4418,15970,13426,11872,21232,1
61758,525,139,78,60352,1333,411,404,39989,16032,5160,1319,1
52825,9096,486,93,32577,17862,10492,1569,17113,14695,11442,19250,1
49650,10692,1649,509,33115,16425,10508,2452,7689,20130,14768,19913,1
28503,17023,15697,1277,35806,26019,594,81,27084,27160,5122,3134,1
61858,585,57,0,40313,19640,2186,361,14747,12681,20529,14543,1
60263,1998,235,4,36396,16802,7126,2176,16508,14002,9672,22318,1
62154,282,63,1,55932,5105,880,583,37562,14310,6812,3816,1
59637,2652,182,29,37550,23737,933,280,5873,9621,26903,20103,1
58759,3434,245,62,35141,24626,2180,553,13166,19318,19058,10958,1
50892,5101,2367,4140,35234,10121,8777,8368,19940,16397,7328,18835,1
44358,17936,173,33,22353,38064,1664,419,5856,26020,20451,10173,1
62152,206,92,50,55080,6204,1077,139,20040,27512,9170,5778,1
55312,2814,1939,2435,43159,10514,3047,5780,17002,15884,15295,14319,1
61987,498,15,0,48983,8560,3026,1931,7973,37243,6100,11184,1
33055,23785,4408,1252,26051,13426,17724,5299,10437,12800,10470,28793,1
61405,982,107,6,52840,6781,1617,1262,17187,29986,9052,6275,1
60540,1196,496,268,53273,7023,1206,998,12323,17829,22437,9911,1
33363,24729,3502,906,5163,28493,23177,5667,0,2177,18571,41752,1
55550,6157,790,3,19048,32552,10133,767,4185,21758,23612,12945,1
51290,9879,841,490,31119,23565,6244,1572,7822,24853,16807,13018,1
0,14180,48320,0,0,4280,58192,28,0,1244,54125,7131,1
28879,29322,4299,0,11910,29767,19077,1746,4368,20130,22748,15254,1
59128,3348,24,0,36337,17626,8420,117,18943,14515,13051,15991,1
58261,1021,801,2417,28718,19714,5969,8099,683,10731,16063,35023,1
14922,16440,19726,11412,11087,22096,22899,6418,11307,21921,17771,11501,1
27042,22086,13352,20,19216,24304,17360,1620,12206,23182,16947,10165,1
26147,34027,2325,1,8721,36515,11956,5308,2297,24702,19803,15698,1
10592,24043,20589,7276,4626,18677,30984,8213,4354,14424,23794,19928,1
29671,19851,9162,3816,25560,25849,10930,161,23905,29962,7452,1181,1
62255,130,76,39,60549,1273,469,209,47179,7890,5000,2431,1
4745,47679,10045,31,2306,37088,21119,1987,1838,24216,22711,13735,1
56271,4481,1237,511,22442,27719,7967,4372,7618,7174,10322,37386,1
22109,36219,4171,1,9028,39799,13027,646,5419,37796,8928,10357,1
33634,28864,2,0,77,35830,26588,5,5,185,28701,33609,1
50786,11511,185,18,35669,25486,1212,133,20997,12402,11801,17300,1
58321,3261,583,335,46495,10855,4103,1047,34148,15155,8433,4764,1
61826,564,110,0,57349,2850,1706,595,38039,11899,6572,5990,1
56385,5824,285,6,30737,25447,5218,1098,4445,23044,15773,19238,1
54506,6619,619,756,30055,23428,7608,1409,0,12370,28817,21313,1
58130,3630,677,63,48681,5616,4511,3692,20066,17638,10149,14647,1
61390,1110,0,0,12769,36049,11165,2517,5552,5973,27198,23777,1
48016,4817,1779,7888,44078,8156,2213,8053,48422,4481,1830,7767,0
17311,7293,19774,18122,13902,11119,18576,18903,15140,26902,10949,9509,0
19961,34422,7594,523,3633,27678,27408,3781,4591,28797,25824,3288,0
15841,29046,11887,5726,2308,27865,23917,8410,3377,30703,20674,7746,0
15329,30511,8545,8115,7654,20603,24595,9648,4027,22491,31289,4693,0
15946,29999,14416,2139,6849,21095,30116,4440,7229,19073,28635,7563,0
12943,28791,16878,3888,3809,21707,30592,6392,3350,18529,30396,10225,0
22423,23429,13427,3221,11029,23831,23465,4175,10404,18982,21422,11692,0
37101,23879,1520,0,4613,17288,38349,2250,7287,31357,13243,10613,0
51127,10423,762,188,18876,26662,11912,5050,11609,26848,19229,4814,0
41649,9793,6568,4490,18342,18597,10309,15252,29485,12377,8193,12445,0
8881,48589,5026,4,1779,29044,29922,1755,8134,38935,15240,191,0
5897,5966,49945,692,11775,15833,30996,3896,26682,6331,14938,14549,0
15699,16860,18682,11259,15950,27616,7983,10951,28028,16740,6964,10768,0
35687,16009,8502,2302,25943,15681,9476,11400,29060,13872,8465,11103,0
28390,22062,9691,2357,19082,23533,13654,6231,26697,18204,12510,5089,0
28474,20667,9995,3364,12448,23207,16200,10645,18872,21461,13606,8561,0
44739,8087,6959,2715,16618,14995,17064,13823,22097,17924,12335,10144,0
32304,14246,6672,9278,19155,20579,8378,14388,26737,16739,6354,12670,0
15294,13541,12275,21390,15005,14277,20280,12938,18561,21205,11183,11551,0
26703,10484,4055,21258,21783,13175,22792,4750,25399,28839,6825,1437,0
13807,22125,16788,9780,13410,19550,16677,12863,15198,23874,13890,9538,0
