58806,2759,597,238,100,0,0,0,33567,6026,3799,3636,4932,7107,2810,623,10307,2076,1916,3052,10760,13543,7578,13268,1
13615,20922,11898,3479,1319,1229,1361,8677,5861,15085,11675,7278,4606,3516,3719,10760,2908,8756,6572,6290,6445,5199,5196,21134,1
57796,3089,721,395,272,184,42,1,9017,19450,21795,7924,1776,1026,1250,262,0,171,4089,6671,8841,10856,15373,16499,1
12842,11284,11779,9923,8182,5324,2680,486,6711,10648,11743,11547,11872,6680,3004,295,5673,5916,6389,5274,6415,10649,7566,14618,1
23006,32455,5084,501,364,289,274,527,14334,7902,23079,9533,2139,1523,1705,2285,11247,2034,985,623,2526,5074,9461,30550,1
61893,308,152,78,56,12,1,0,16790,4462,31203,6324,2217,1346,114,44,3201,11747,1481,698,11348,14151,8900,10974,1
62351,105,22,16,5,1,0,0,47006,7369,7949,142,18,10,6,0,21937,9164,7619,5134,4916,5181,6507,2042,1
2585,1733,23736,18549,9994,4267,1492,144,2203,562,12115,22112,12138,8753,3555,1062,171,1707,458,1494,20446,12435,8608,17181,1
19983,11740,10462,8263,7728,3181,1043,100,19815,11964,9099,8335,7806,3467,921,1093,18874,11941,8683,8901,7229,3563,911,2398,1
0,3216,48049,9812,1340,83,0,0,0,2,9707,44204,7056,1199,332,0,0,0,2747,20186,22128,12655,3594,1190,1
52304,6558,2285,840,379,126,8,0,33864,7676,5921,4165,3198,2614,2160,2902,13694,3926,3502,3255,3664,4253,6172,24034,1
9941,21754,17216,8288,3745,1540,16,0,2464,8627,16379,19236,9727,5020,915,132,804,2808,8385,13384,13718,8241,9127,6033,1
14954,9762,13427,10429,5153,4319,2887,1569,6461,9653,12910,12332,8849,5164,4218,2913,5306,8208,13578,12633,8436,6032,4406,3901,1
20726,14143,27270,277,77,7,0,0,16694,8309,7011,19304,11061,93,26,2,8047,7539,4005,3939,3557,4662,10735,20016,1
25144,18333,5263,5860,3114,4440,346,0,9507,20529,11551,9282,6811,4692,128,0,3919,12551,8607,6618,10467,9936,4607,5795,1
21026,21883,19044,360,118,54,15,0,16644,11360,12487,20818,855,196,88,52,5308,9025,6848,7337,6295,9081,12607,5999,1
39081,18488,4931,0,0,0,0,0,4038,14687,15169,15187,9964,2559,886,10,0,4966,10143,3271,8463,12516,9154,13987,1
51138,7900,1861,500,292,302,318,189,17589,20102,11221,6148,3402,1662,1032,1344,551,3550,9645,7502,8556,9694,10733,12269,1
56064,4925,975,316,145,63,9,3,30675,17000,6731,4125,2253,1032,446,238,2926,10625,11263,7603,7937,6810,7107,8229,1
55,2958,19181,30222,6333,1962,1789,0,0,1271,11475,32435,11605,3321,2251,142,0,751,12386,27550,13992,3635,2695,1491,1
60893,1135,320,122,28,2,0,0,29320,24863,6944,1017,253,84,19,0,172,8795,10150,6348,7825,6543,7592,15075,1
53850,5189,1731,691,341,280,227,191,13664,11307,15813,11590,6717,1679,824,906,10491,1198,680,568,750,1404,4554,42855,1
6423,3263,2570,9824,19480,15242,5565,133,3246,3985,3245,10421,20161,15177,6039,226,2265,3684,2856,10066,19577,14386,8233,1433,1
17441,14173,8339,2575,18520,1452,0,0,11643,6604,2973,4841,5207,20170,8138,2924,3390,8760,4506,2079,1087,1857,5414,35407,1
207,2377,18596,12146,9743,17238,2193,0,551,12181,17269,9313,10398,12034,754,0,6177,13080,10675,8920,11593,10989,856,210,1
23086,23429,6441,3035,2241,1666,1519,1083,5922,15275,15968,11814,4549,2748,2389,3835,954,4854,6354,8963,10902,11947,7470,11056,1
242,211,1505,11834,24730,23746,232,0,0,85,6550,18319,32436,4996,114,0,4,2335,11905,22721,19888,2616,1304,1727,1
58990,1022,546,395,399,362,421,365,41752,8355,5028,2357,1565,1082,875,1486,4373,19984,8338,6560,5308,4399,5336,8202,1
59945,637,404,343,289,312,359,211,53125,4059,1625,773,630,645,560,1083,19023,13011,13249,6456,2224,2438,2316,3783,1
34725,10556,11126,2715,1243,830,613,692,26064,13434,3716,6892,5608,2814,1413,2559,10860,16621,8292,3658,2566,4470,4858,11175,1
48205,13364,552,236,90,47,6,0,22782,17568,16659,3790,974,384,250,93,10010,10656,6488,5816,8987,13389,5887,1267,1
2894,11967,13937,9511,8334,7541,6304,2012,760,8415,15340,13808,9920,8253,5616,388,492,7378,13919,14013,12139,9972,4065,522,1
1367,46619,10550,1866,874,515,373,336,0,6292,20929,28176,3843,1398,768,1094,0,0,1503,5987,8126,7833,16170,22881,1
17228,30244,5345,2094,755,541,600,5693,4795,22207,16808,5546,2344,1439,907,8454,1535,12801,13143,6842,6819,4440,3313,13607,1
9449,6308,6634,5434,9723,11129,6045,7778,9879,5995,6648,4496,4244,22746,8492,0,10192,5124,4985,8857,10410,9141,13265,526,1
43027,18720,346,142,112,105,37,11,16505,28181,6714,4694,3016,1751,1183,456,12865,12263,16624,4704,2848,2413,2913,7870,1
43333,7978,5086,2674,1649,1080,473,227,3126,5185,6531,9332,14734,10773,8146,4673,0,737,2533,2490,2901,4144,8108,41587,1
38205,9365,8661,5474,767,28,0,0,11892,13612,11945,12523,8744,3040,662,82,1821,8231,7811,10620,10198,5960,4846,13013,1
57114,3565,948,329,224,157,110,53,50074,3390,2167,1829,3130,1360,315,235,39724,7566,3361,2185,1719,1511,1566,4868,1
58562,3071,533,238,66,24,5,1,39233,10702,4409,5002,2242,789,99,24,18074,12623,10148,7234,3982,2793,3394,4252,1
28627,27416,4826,722,275,143,145,346,35604,16597,6362,2009,879,420,381,248,27065,14887,8464,3897,1979,1467,1880,2861,1
8555,21458,23423,7364,1646,54,0,0,13730,16602,24036,5771,2032,316,13,0,11733,10389,25546,8349,3243,1692,949,599,1
61947,427,86,34,6,0,0,0,7581,32186,17275,3322,1105,499,385,147,2919,1675,2423,4558,11603,20845,10208,8269,1
60824,1181,373,113,8,1,0,0,13774,7015,18657,18735,2004,1070,880,365,6434,3340,4216,3374,4308,11391,14628,14809,1
29624,14342,18182,150,71,51,52,28,16384,19035,15196,7956,2741,587,402,199,8077,8522,16509,7054,5867,5989,4764,5718,1
24546,9776,28075,82,21,0,0,0,18633,22981,16601,3553,481,174,66,11,11561,5917,27316,6447,4661,3420,1914,1264,1
60087,1585,465,179,117,47,20,0,35233,22942,2233,926,452,319,248,147,10570,7354,14860,18327,6254,2050,1314,1771,1
327,14167,29004,16131,2251,570,50,0,222,10817,17733,20529,9459,2677,936,127,138,9111,6577,4624,8428,14552,11378,7692,1
61015,770,231,161,138,74,52,59,34704,22412,3845,607,298,205,168,261,9639,11340,9509,13747,7526,5195,2994,2550,1
55276,6105,922,144,44,9,0,0,28411,27241,5225,1223,291,81,26,2,5866,14161,15882,15188,6538,2806,1633,426,1
36560,21859,3606,382,72,21,0,0,18380,15700,14619,10772,2199,555,245,30,4,4142,15045,9502,7136,6664,11927,8080,1
1824,30420,6961,18812,4114,341,28,0,8358,23591,6597,18827,4450,612,65,0,10490,19914,6576,18800,4747,1131,462,380,1
29,12050,15744,14969,6632,6314,6607,155,1332,13015,11427,15269,9526,8116,3793,22,6451,10690,6237,11361,15716,10753,1266,26,1
55092,3261,1409,787,580,467,476,428,46575,6511,2924,1709,1330,1070,851,1530,21216,13301,8021,6252,3363,2875,2607,4865,1
17607,34767,8811,1232,81,2,0,0,2089,22175,17667,12046,6114,1978,393,38,81,3948,9631,9361,7817,8164,10217,13281,1
0,648,18222,15502,14614,13221,293,0,0,2594,18222,16551,11962,12830,341,0,0,4507,14842,13378,14020,14604,848,301,1
41279,18026,2844,295,49,7,0,0,21338,22387,10597,4857,2022,991,290,18,8494,11972,10723,7094,5980,5050,4727,8460,1
12945,6227,3908,3075,3398,9095,23846,6,15004,4538,3158,1807,4101,9204,24597,91,15622,3260,2327,1238,1880,10937,26713,523,1
37426,20067,4625,375,7,0,0,0,19042,27375,12848,2971,252,11,1,0,2627,21579,15911,10069,6644,3792,1512,366,1
20194,14358,10761,10245,4548,1509,759,126,7172,13646,11892,15768,9607,4014,365,36,1974,10033,14459,17385,9236,6048,2038,1327,1
233,6202,22337,13650,8999,9605,1474,0,18,14057,17225,26734,4091,334,41,0,672,15996,28755,8060,2521,1825,1792,2879,1
6064,13753,12152,9105,12608,6560,1644,614,1111,10942,14737,12707,15309,5867,1343,484,1757,12586,13420,12925,12542,5154,2740,1376,1
39376,10406,4674,2231,1301,899,885,2728,14193,15284,8955,6416,4248,3961,1860,7583,118,6258,10519,6302,5017,5963,6588,21735,1
58546,2545,731,328,169,95,66,20,37882,16693,5161,1698,571,247,146,102,11279,7315,9321,8004,5682,6769,7775,6355,1
56978,3211,1068,534,313,194,166,36,35762,19711,2930,1954,964,504,321,354,7146,4993,9524,10320,9948,10012,5805,4752,1
53327,6004,1528,701,402,283,191,64,33945,14343,5668,3109,2152,1325,935,1023,10936,13639,10372,8497,6434,4451,3789,4382,1
49783,5703,3248,2220,845,364,220,117,34806,9477,3830,2862,2425,2682,3021,3397,10958,14852,9642,6035,3396,3338,4448,9831,1
1769,10712,17053,18168,3947,3025,3100,4726,104,3103,11601,15878,17747,4063,3062,6942,12,1915,7413,11044,6890,16337,6697,12192,1
59490,2434,458,98,16,4,0,0,39661,9582,7350,2669,1020,605,487,1126,11242,18751,4984,3415,3807,3858,3984,12459,1
2483,58690,1094,123,53,30,27,0,724,25587,34118,1490,331,145,69,36,47,4905,10018,19995,14977,8404,2933,1221,1
58953,2651,704,151,36,5,0,0,48572,8298,2572,1258,719,503,420,158,18247,21074,7132,4311,3386,2510,2030,3810,1
58953,2651,704,151,36,5,0,0,48572,8298,2572,1258,719,503,420,158,18247,21074,7132,4311,3386,2510,2030,3810,1
22439,28540,9403,1233,562,229,59,35,8244,30178,13843,5580,2212,1135,770,538,5766,23047,7814,5804,5518,5081,3610,5860,1
8028,13547,15820,9027,6054,4679,3625,1720,1647,5504,7653,11246,12639,13340,8979,1492,219,2147,3636,6883,11820,13558,9925,14312,1
6814,20810,21906,7520,2417,2464,558,11,294,4047,8871,12769,12352,13440,8007,2720,0,181,1414,3616,7431,11497,10384,27977,1
44101,5816,3483,2542,1075,821,1034,3628,21331,4392,11485,8292,3716,3013,2367,7904,12837,3542,2564,2210,2325,4965,12328,21729,1
12114,27005,10983,10633,1686,74,5,0,7615,25614,14059,11214,2738,841,367,52,5843,19529,18595,12057,2884,1372,1154,1066,1
2196,12551,12359,9993,12567,11729,1105,0,242,9303,9836,6759,6373,20012,8955,1020,180,7022,3543,4947,5657,4756,10758,25637,1
34,10063,30224,13508,7083,1436,127,25,0,6601,29357,15437,6402,3211,867,625,3,10722,20103,10436,8589,4862,3897,3888,1
1010,29910,24821,5547,924,272,16,0,1056,20464,26917,11879,1833,315,33,3,1508,7747,10621,13387,7835,6576,7419,7407,1
17742,11250,7520,7336,9176,5125,4351,0,7914,14182,13435,10229,8149,8257,334,0,3700,9023,13808,12859,10510,10144,1652,804,1
59720,2521,242,17,0,0,0,0,7550,23974,21848,5444,1546,922,700,516,13,1026,3723,11620,17775,17136,5989,5218,1
9729,19269,25227,2794,1842,1310,985,1344,8906,4091,24346,10662,4586,2896,2282,4731,5221,5666,6942,15688,7588,7167,6083,8145,1
3141,27995,24928,3854,1175,566,430,411,443,7698,16327,26848,4616,3429,1534,1605,65,3014,6358,8700,20582,13100,6485,4196,1
5872,17049,21847,12430,3903,1047,260,92,4545,11790,25156,12103,4548,2357,1098,903,4254,14489,18740,9620,5009,3354,2664,4370,1
4674,7496,4365,15504,25073,4429,959,0,1504,7284,4479,18909,23267,6753,304,0,624,6269,4741,18215,17235,10814,1587,3015,1
36545,13331,7078,2667,1674,783,340,82,27908,13249,9156,5937,3287,1760,857,346,21083,7815,4719,4513,6361,7940,6568,3501,1
238,4787,9160,23699,9317,14826,473,0,51,3768,6914,7219,8487,29904,5531,626,9,1871,5435,4702,3303,19342,7217,20621,1
2350,1168,35220,17496,3309,1475,975,507,337,1469,1309,17677,25375,8138,1742,6453,153,1266,1211,686,1358,9766,12693,35367,1
60342,1495,237,245,130,51,0,0,26140,33851,1204,459,200,133,128,385,15693,1424,23271,16804,2988,929,710,681,1
57318,4566,522,91,3,0,0,0,17683,39573,2404,1143,546,312,269,570,5545,4179,23005,20057,4248,1852,1698,1916,1
103,4058,12811,18066,19956,5294,2069,143,6,995,9851,16565,23131,9512,2321,119,18,1231,8361,8081,18278,12640,4707,9184,1
41230,15481,4765,964,58,2,0,0,13171,15789,13777,9213,6581,2543,1106,320,1118,5459,8998,9507,7452,8924,9720,11322,1
96,710,5973,54700,889,122,10,0,199,4849,53786,2109,849,479,165,64,0,20713,15825,11579,6185,3124,1891,3183,1
0,650,17469,18860,14135,10428,958,0,0,6976,29430,14795,3240,8059,0,0,2594,29063,19274,8504,3029,33,3,0,1
45062,13176,2997,963,294,8,0,0,26870,19162,8913,5137,1613,708,96,1,13924,21486,12108,5770,4669,2286,1330,927,1
55062,3324,1944,1157,654,291,68,0,34229,18201,3476,1830,1632,1541,1171,420,9359,24936,13474,4171,2201,1801,1855,4703,1
58259,2166,829,472,347,219,146,62,49894,5597,2148,1713,1420,615,459,654,38097,6624,3589,3163,2872,2144,1452,4559,1
30886,19779,5691,3890,1684,506,64,0,23181,16223,7398,5351,3107,2880,2907,1453,24188,6097,3089,2586,5070,5842,7389,8239,1
25801,20131,12302,3542,694,30,0,0,3921,18228,16074,11940,7333,3377,1302,325,109,1913,11288,15371,7220,8551,9664,8384,1
14177,28965,12969,4338,946,456,387,262,2890,5222,14467,21013,9060,5265,2403,2180,286,1885,2148,5335,9152,14895,13253,15546,1
553,1452,16610,41668,1788,258,129,42,4,10519,32912,11934,2072,1454,683,2922,4374,19341,4795,6562,11985,6287,2106,7050,1
217,688,5195,50281,5957,117,44,1,3,2715,21331,27836,5819,2542,783,1471,1312,9294,5521,8149,15632,9222,4082,9288,1
15217,15295,13667,9941,5507,2651,221,1,6434,12706,15544,15743,9394,2558,116,5,3275,8746,13366,13691,13350,6434,2945,693,1
10578,22811,17838,9727,1070,332,100,44,14745,15601,13829,9816,4265,1948,1466,830,9247,12234,7859,6366,6745,4915,5613,9521,1
5734,20540,20146,13311,2431,269,62,7,7649,24186,18707,7954,2250,904,415,435,4584,19156,16010,9448,3683,2813,2773,4033,1
19798,14212,12558,7105,4188,4055,584,0,11251,12271,12130,11309,11063,3728,696,52,3367,6712,9143,10470,9512,7862,7284,8150,1
58976,2175,657,391,221,66,12,2,10919,25235,13249,6260,3645,2303,759,130,322,8015,14717,13039,8817,4981,4170,8439,1
57733,4189,528,47,3,0,0,0,30199,13593,8668,6592,2738,547,138,25,10973,6312,7135,8027,7397,6566,5929,10161,1
60974,1279,189,48,10,0,0,0,27902,20502,10729,2633,500,166,63,5,283,15133,15548,10937,7346,5929,4877,2447,1
11591,21733,22133,5758,1196,89,0,0,1941,11410,10332,18758,11890,5201,2137,831,0,2441,9879,4109,7136,14586,13892,10457,1
7338,18986,19439,8082,5737,2913,5,0,4957,12756,6445,19048,16183,2961,150,0,6582,10262,2972,7055,22002,9444,3193,990,1
56265,3550,1196,455,423,327,216,68,47982,8233,2260,1221,767,573,526,938,39584,10859,3590,2604,1601,1330,1019,1913,1
36719,16008,7526,1324,562,238,95,28,15343,20500,9073,7639,6665,1861,794,625,4348,14740,8344,8053,6485,5390,9267,5873,1
61398,552,280,134,64,53,11,8,10894,21813,22447,3919,1789,852,415,371,0,0,0,2885,12138,12090,14151,21236,1
34107,24649,2665,1072,7,0,0,0,18204,20055,18276,5043,786,95,37,4,3048,16139,7023,6554,10620,7917,5800,5399,1
7067,19046,15430,20759,198,0,0,0,318,13998,19369,27687,907,179,40,2,0,117,5368,18351,14977,14344,4779,4564,1
55549,4659,1643,360,173,109,7,0,25887,16479,10947,5153,2773,879,207,175,513,9830,10828,9095,6278,6936,7415,11605,1
22533,15559,24292,80,34,2,0,0,16300,17806,27724,409,125,80,40,16,9187,6484,38396,5360,1296,1088,528,161,1
48141,4637,2786,1999,1294,929,873,1841,19463,17723,9647,3606,2543,1886,1966,5666,4567,8795,5393,6805,8500,10014,5809,12617,1
42266,7629,4288,2736,1577,1228,1193,1583,5929,12257,8943,10734,9045,4242,3005,8345,674,2405,2282,5673,6903,5481,7750,31332,1
61240,985,170,50,41,12,2,0,13252,14347,30161,2321,1050,742,452,175,2066,4488,5209,4885,5348,5375,27309,7820,1
26855,10304,9979,7531,6321,1048,398,64,13281,11979,7657,11270,12698,4281,1249,85,10378,9120,5575,4398,12105,11367,3347,6210,1
955,56801,3683,629,302,87,33,10,17999,21704,13411,4811,2281,1082,823,389,10015,18664,6227,5586,6794,7044,4498,3672,1
43287,11507,7202,262,77,59,56,50,22725,18148,8354,7452,4375,881,242,323,13189,13150,5424,5508,5578,6343,5682,7626,1
5884,20347,10106,5254,12316,8593,0,0,302,9050,9208,11556,21612,10599,173,0,1,3994,2667,5543,20468,14105,7133,8589,1
15121,33415,13835,126,3,0,0,0,7367,10828,21600,17694,4421,589,1,0,3020,6219,7719,9605,8565,10215,8958,8199,1
57397,4417,464,156,44,21,1,0,5856,28895,18237,7318,1569,432,167,26,66,6315,4234,11621,13224,11060,6910,9070,1
9601,11064,7916,31187,1862,442,268,160,6885,13125,30334,8965,1210,615,632,734,11574,9778,5371,14335,6708,3631,3366,7737,1
2617,11218,11859,16647,13864,2729,939,2627,5902,9515,10330,14446,15175,3667,970,2495,6221,9798,9304,11070,12827,8497,2974,1809,1
32357,13232,6428,3118,4875,1528,559,403,5660,17463,15594,10333,9624,3048,655,123,3282,9489,9749,10472,11946,8081,5485,3996,1
20143,29792,11907,380,113,73,65,27,14121,24975,15640,4069,1751,871,575,498,3142,5097,6150,13385,9204,6317,6689,12516,1
1465,29184,13931,5641,3253,1535,7342,149,104,8243,32065,7392,4828,2577,7287,4,0,110,2788,10935,26490,8073,13359,745,1
53573,3420,2047,1347,885,545,375,308,40055,12669,3230,2133,1554,1215,854,790,21348,18109,9638,4396,2650,2207,1806,2346,1
61441,848,165,34,9,0,1,2,32820,17872,7804,2419,994,436,146,9,13635,8203,9016,9819,10298,6564,2258,2707,1
61678,476,134,82,59,37,29,5,42173,12822,4974,1611,383,274,126,137,16471,15197,8312,8089,5982,5127,2453,869,1
10498,4004,7720,23392,10720,4718,1003,445,10205,1620,939,17222,13757,6893,8253,3611,1658,6879,2655,1752,6275,17570,5763,19948,1
54882,5497,911,419,219,175,169,228,26205,22336,7170,2861,1682,907,534,805,21635,8509,6459,7040,7906,4943,2987,3021,1
2,24,3161,19517,21519,7570,7135,3572,5,191,5075,17988,17765,9692,8611,3173,7,757,4813,8894,14733,15369,13413,4514,1
47846,12515,1868,250,21,0,0,0,21291,23451,10908,5036,1457,313,43,1,5621,17367,6316,5108,5097,6174,7928,8889,1
31551,22297,7788,794,69,1,0,0,9838,21817,16990,9912,2974,944,25,0,1101,9457,11892,10658,10301,9304,5654,4133,1
1913,5898,10695,18532,17829,6923,704,6,516,2302,5732,7671,11110,13467,12517,9185,56,130,933,2686,4612,6609,10328,37146,1
5115,12145,22767,16058,4855,1560,0,0,997,7543,10263,9936,8868,8818,7703,8372,565,2647,2712,2523,2865,4311,5929,40948,1
2155,12435,29996,16258,1550,76,30,0,948,10991,28659,16912,3734,737,279,240,950,11685,21744,14915,6378,3296,1896,1636,1
60251,1303,510,191,102,59,53,31,39083,9334,4813,4685,2618,1012,608,347,15090,7454,8483,8889,6691,5033,5454,5406,1
60543,1314,384,145,76,31,7,0,49918,9695,1571,732,277,163,87,57,24923,4185,9267,12334,7926,2019,1090,756,1
4609,18828,16710,14923,4917,2513,0,0,3648,18848,13032,17459,6092,3413,8,0,3627,18466,13223,17994,5801,3320,55,14,1
12030,30825,13927,4799,781,132,6,0,1997,20880,13009,9812,7664,5294,3047,797,198,3215,11535,8822,8454,8017,11141,11118,1
1140,11775,15402,12259,14745,6265,812,102,2124,14954,12514,9194,13254,8426,1894,140,1936,14273,12498,8835,13218,9198,2295,247,1
24089,29194,8501,581,89,27,15,4,10620,12109,27390,6898,2259,1426,984,814,7352,6611,3703,7132,7903,7678,9401,12720,1
49359,5069,3315,1909,1226,760,666,196,37011,7897,4330,3354,3010,2485,1873,2540,19175,13479,6106,4813,3913,3769,4198,7047,1
27132,9771,5997,4239,4071,4489,3053,3748,13917,10699,6552,5011,4261,4046,4414,13600,2487,6619,6997,6570,5966,5914,6705,21242,1
50892,6505,2935,1103,879,164,19,3,44282,8867,3657,2513,2052,921,183,25,5316,17327,19974,6666,5119,3932,2706,1460,1
10570,29203,17877,3629,1017,170,30,4,5366,10319,8465,5838,6581,7715,8497,9719,1451,1965,6242,8192,6988,6430,12939,18293,1
1853,36550,23591,442,49,12,3,0,280,26278,31025,3950,589,226,127,25,902,24571,21992,9129,3861,957,617,471,1
17039,6552,2363,2166,3087,5074,19156,7063,14913,8102,2366,1872,2554,5926,17479,9288,12824,8016,2990,1513,1579,2834,16772,15972,1
8346,11236,23273,18454,1027,151,13,0,4494,9216,19586,20042,4568,1996,1482,1116,2921,6779,4802,20432,16528,3841,2430,4767,1
22345,9944,6710,7490,4566,3425,2736,5284,20868,7984,3842,5023,7075,3586,5424,8698,18055,7316,3405,2715,3891,7350,5786,13982,1
8778,21578,23196,6826,1019,983,120,0,8962,24932,19274,6102,1880,1030,315,5,6873,17993,14512,7342,5267,4903,3856,1754,1
44292,8726,4368,2427,1397,679,408,203,32734,8343,7985,5347,3073,2399,1613,1006,23550,8441,6439,5733,4944,5257,3873,4263,1
57892,4552,36,18,2,0,0,0,0,1683,16518,43994,235,43,21,6,0,0,0,1950,9387,31923,18879,361,1
38005,11058,5381,2693,1987,1415,1149,812,11976,10196,8686,9619,10563,5151,3463,2846,1798,8215,7404,6954,6361,7794,11728,12246,1
383,2797,12250,22027,17860,5483,1585,115,7540,30607,18745,4589,769,134,80,36,6725,8509,26751,9921,5439,1854,1383,1918,1
30465,15033,6823,7163,2243,739,33,1,25771,15599,6902,8532,3341,1695,551,109,19636,15109,6785,5910,6348,3255,2434,3023,1
3699,13902,11833,7437,5060,5257,8368,6944,1464,11079,12975,8959,6193,5808,8421,7601,1076,9068,11814,9651,6488,6573,10108,7722,1
59960,1170,324,208,194,163,172,309,31727,17189,7690,3424,1213,275,244,738,7149,9957,7845,6965,7170,10098,9388,3928,1
10452,11987,21909,14054,3262,777,59,0,6815,6112,10569,10299,7589,7976,6817,6323,5423,3675,5271,8341,6754,4808,7185,21043,1
3613,12266,5558,24252,16700,105,6,0,41,8690,7385,3187,20750,19128,2277,1042,2,3229,8842,3856,2742,14675,20619,8535,1
14921,12254,16297,12552,4376,1624,390,86,15001,8565,8082,11193,6318,5796,4517,3028,11594,9107,3700,8775,9116,4010,4811,11387,1
52398,8449,1400,219,32,2,0,0,26004,14300,5634,5144,5108,3670,1991,649,3690,16349,9241,5119,3949,3558,4331,16263,1
62253,219,19,9,0,0,0,0,33203,26281,2850,118,32,13,3,0,922,3391,15961,23035,11091,5434,2232,434,1
37335,23785,1356,24,0,0,0,0,25827,18321,16041,2024,278,9,0,0,19146,9228,9455,9678,7613,3373,1843,2164,1
46881,11249,1655,760,596,542,605,212,14584,11978,9260,7549,9836,3982,2823,2488,701,7467,2798,3766,6634,5212,5910,30012,1
56917,1742,1075,1075,1089,483,88,31,42790,7725,5725,2475,978,940,962,905,27784,9399,5521,4709,4205,4138,2908,3836,1
30491,27467,1908,686,517,489,490,452,9852,3796,40217,3173,2383,1029,584,1466,6251,2597,1633,3544,22942,17538,2180,5815,1
57831,3114,1374,153,26,2,0,0,44963,8036,3854,2049,2106,1447,45,0,14895,6300,12245,11392,4946,4233,2729,5760,1
27075,22119,10465,2448,252,109,32,0,6616,22118,22199,9263,1087,647,413,157,1382,2582,7854,28259,13402,4218,2062,2741,1
44929,16242,1255,72,2,0,0,0,8769,24398,11540,16197,1208,258,116,14,3101,15837,12016,7456,9239,11573,1769,1509,1
9719,13668,7765,3664,2646,2018,2448,20572,6781,13380,8577,4525,3172,2379,5006,18680,3423,12166,9808,5467,3428,2729,5841,19638,1
60447,956,511,291,185,79,25,6,52787,6814,1037,482,493,421,292,174,17465,20086,13712,5600,2630,1195,675,1137,1
13906,24228,14628,6432,2470,729,107,0,3861,14443,18880,13345,8770,2581,467,153,1124,5813,7243,6874,8701,8205,10215,14325,1
32087,23560,5176,1276,369,30,2,0,16228,24034,14954,4217,1872,822,343,30,8233,19566,15747,8903,3351,2397,2403,1900,1
31282,20542,3884,2310,2046,1574,570,292,18825,30266,4528,2317,1737,1734,1205,1888,8815,33185,8248,2782,1873,1899,1768,3930,1
44675,9797,3595,2437,1723,273,0,0,37884,10399,3341,3648,2116,1787,1874,1451,27260,15418,3662,1959,1960,2908,2781,6552,1
50101,10007,1812,534,46,0,0,0,35013,17362,6007,2276,1067,580,172,23,14701,16895,9650,6937,5176,4243,2928,1970,1
10941,10089,17780,11174,4253,3608,3611,1044,2156,13629,11971,13817,8576,4267,5878,2206,296,12351,5120,15248,8259,9670,6169,5387,1
20242,7833,25925,7826,616,58,0,0,8028,15226,3521,23003,11004,843,588,287,3158,16654,3477,2540,22227,11211,1808,1425,1
60782,847,365,148,102,124,109,23,31130,17342,9461,2780,520,362,711,194,9533,10253,10024,13941,9498,4986,3613,652,1
17529,12159,6451,5600,4814,4524,4633,6790,16154,11406,5484,5357,5012,4919,6369,7799,11579,11446,6698,5854,5010,5088,7432,9393,1
4073,23965,13629,6558,4350,2489,1677,5759,5175,23427,11675,6745,3847,2540,2410,6681,3784,21325,12388,7526,4352,3058,2800,7267,1
53077,5713,2886,710,93,19,2,0,40052,7827,4681,4322,3404,1694,486,34,14432,20855,6643,3475,2847,2955,3893,7400,1
8446,35726,15180,1460,821,450,202,215,2048,7942,34238,10651,3574,2353,1048,646,279,2201,16321,12908,14600,7062,2622,6507,1
33844,23893,1795,969,690,540,431,338,4758,19624,23591,7475,2051,1381,1121,2499,34,3630,8089,8169,9457,10040,13464,9617,1
49644,9073,3207,493,80,3,0,0,11487,28918,6289,4080,4506,4546,1893,781,0,10278,18687,7810,4374,3320,4234,13797,1
21366,17604,8264,6392,4008,3174,1622,70,19157,20507,8547,6068,3242,3184,979,816,17379,20960,9413,5667,3596,3265,712,1508,1
32318,25088,1955,1399,1223,453,57,7,15379,36430,3978,1445,1269,1068,1089,1842,9568,30303,9445,4151,1609,1356,1654,4414,1
21995,37098,1814,611,473,316,182,11,5900,47811,6003,730,704,560,440,352,732,30534,24812,3063,878,595,659,1227,1
16690,8468,13012,14596,4455,1748,1479,2052,16878,10905,14578,12052,3597,2195,1889,406,15881,16515,9808,9812,7304,2409,403,368,1
30266,24773,2610,1896,1817,988,150,0,9908,16958,22786,6964,1458,1675,1752,999,588,10912,10352,8567,20516,5078,1742,4745,1
39753,17905,1358,1326,1232,752,174,0,4717,22872,28751,1561,1242,1153,1236,968,0,10269,8178,15611,20261,2452,1482,4247,1
38445,18779,3037,953,611,466,198,11,5006,27344,20808,5327,2121,897,597,400,454,6767,16405,13200,15602,4770,2415,2887,1
16877,44071,1074,236,160,61,21,0,2524,9546,22511,26508,1020,203,146,42,193,5389,5695,3844,32027,12480,2193,679,1
35775,8854,5962,3214,2165,2083,2170,2277,5739,4026,2699,4346,8831,17643,11213,8003,1256,4171,2963,2235,1815,3384,8101,38575,1
54005,6704,831,457,264,175,61,3,21506,28205,9292,1771,663,360,294,409,5531,22778,15737,9157,5187,2332,824,954,1
53811,3704,2786,1290,575,200,117,17,37898,10514,5273,3585,2554,1615,736,325,21416,12272,10284,4449,3495,3452,2728,4404,1
57705,3857,565,149,81,54,78,11,39075,18904,2450,1134,541,176,88,132,17751,21949,15612,3694,1156,836,719,783,1
10003,30644,13439,3837,1800,1183,895,699,3179,6607,19618,12405,7821,5323,3234,4313,1247,1243,2077,9401,12266,10878,7098,18290,1
