2816,2942,3100,3793,4260,4709,5048,4992,4661,4645,4216,4019,3877,3486,3285,2651,1498,2385,3013,3710,4083,4821,6022,6575,6222,5643,4856,4284,3404,3240,2134,610,9486,6110,5323,4729,4256,4005,4326,4189,3374,2737,2721,2594,2495,2116,2090,1949,1
1375,8596,23611,12195,6140,3781,2393,1553,1225,955,621,43,4,5,3,0,128,820,4958,17032,6616,5814,10005,6449,4807,2189,1441,885,563,436,256,101,1,187,1492,6551,5656,3000,2400,4473,7773,7258,6559,5316,3982,3404,2407,2041,1
710,8798,21353,12084,9318,5744,2447,1138,507,241,107,42,11,0,0,0,0,9,468,6787,5676,5250,5042,4447,5122,6531,7357,5665,4740,3167,1458,781,0,0,0,0,5,607,1524,2935,3843,4549,5402,5677,6018,9017,12543,10380,1
14450,7292,8392,15700,14023,2538,88,16,1,0,0,0,0,0,0,0,2025,2460,3357,7083,15481,20854,7907,1969,754,322,181,70,31,6,0,0,130,726,1082,1357,1510,7088,17940,10918,3244,2100,2004,2111,2218,2093,2213,5766,1
45269,5282,2609,1614,1186,987,839,799,740,716,839,779,568,203,70,0,32590,6766,4375,2960,2445,2194,1788,1427,1128,938,999,930,891,973,1284,812,6597,10976,11995,5416,3856,3731,3078,2555,2498,2221,1723,1450,1253,1252,1290,2609,1
21533,8579,12483,13946,5360,454,144,1,0,0,0,0,0,0,0,0,349,774,1916,7419,18595,20541,7809,3751,1130,216,0,0,0,0,0,0,0,2,56,104,69,884,13858,11911,3001,2419,2560,2700,3014,3246,3711,14965,1
37511,10315,6814,4976,2248,533,91,10,2,0,0,0,0,0,0,0,24067,8774,6791,4432,3318,2984,3007,3211,2377,1767,1446,322,4,0,0,0,20788,3617,2787,4067,3390,2975,3124,2633,2160,2202,2457,2490,2747,2694,2220,2149,1
42193,12137,3883,1635,865,464,284,251,212,148,141,127,100,53,6,1,19289,12808,11260,7897,3950,1992,1144,866,610,391,403,355,278,269,275,713,15636,5451,4608,5022,5559,4879,4268,4147,3286,2355,1616,1142,986,911,900,1734,1
50410,7365,2805,1146,435,178,85,46,20,4,6,0,0,0,0,0,8906,21576,12941,4609,2772,2236,1917,1569,1312,1083,877,810,708,594,437,153,225,911,1532,2631,5835,8769,8510,7399,6411,3541,2461,2178,2046,2175,2403,5473,1
41753,10395,4870,2469,1236,614,422,270,198,138,93,41,1,0,0,0,10164,8793,9046,6556,4441,3067,2684,2487,2289,1972,1728,1606,1437,1697,2566,1967,238,845,1683,2455,2996,3528,4801,5634,5488,4506,4066,3315,2847,2981,3823,13294,1
416,1500,3668,5757,7462,7027,5952,4831,3761,3161,3751,3330,3004,2705,3351,2824,99,613,2106,4534,6134,7062,7701,6960,5107,4820,4109,3431,2515,2312,2716,2281,23,280,1420,3587,5509,7424,8117,7445,6252,5213,4771,3360,2470,2717,2121,1791,1
25409,11855,9484,7398,4927,2169,826,353,77,1,1,0,0,0,0,0,19853,8103,7853,6621,5449,5524,3665,2672,1510,730,345,131,31,11,2,0,14464,4230,3672,3059,3018,3348,2795,2413,2553,2674,2339,2316,2481,2957,3590,6591,1
17065,11787,17155,10772,3398,1611,645,62,5,0,0,0,0,0,0,0,14304,15986,14997,6220,3890,2761,1821,1015,601,477,255,119,43,9,2,0,9384,7105,8648,7224,5829,3811,3159,2858,2356,1915,1662,1556,1446,1452,1474,2621,1
972,2849,5235,7119,10427,12115,9684,7536,4694,1683,186,0,0,0,0,0,18,504,1901,4562,5915,8701,10200,13282,10616,4725,1873,195,8,0,0,0,10,282,1189,2365,4156,4827,4868,5850,7209,5163,4968,4208,4573,3847,3406,5579,1
53742,4306,1925,1026,599,413,217,128,83,53,8,0,0,0,0,0,45646,3744,2555,2131,1701,1274,996,788,641,599,510,433,376,357,305,444,7085,9217,7482,5398,4754,3403,2656,2664,1739,1622,1807,1534,1528,1873,3066,6672,1
4954,15525,17607,14192,7062,2736,382,39,3,0,0,0,0,0,0,0,3113,5234,8392,12693,15291,9970,4249,1608,785,408,294,219,117,87,35,5,0,106,3113,4091,8656,6997,5011,4410,3807,3787,3830,3914,3981,3704,3535,3558,1
14712,11040,8621,7981,7373,6163,3639,1824,576,299,140,73,36,8,9,6,2656,13382,11825,8054,7175,6713,3983,1731,1334,1027,869,740,589,552,615,1255,1549,11596,11093,9009,7472,3905,2450,2081,1717,1491,1350,1172,1015,992,1301,4307,1
18265,15181,8786,5070,3436,3558,3565,2816,1062,326,177,113,64,44,24,13,5469,17796,11687,5941,4983,5085,3347,1588,1194,1178,942,785,613,603,563,726,3268,13450,9702,8868,8306,4033,2076,1507,1123,959,859,871,875,972,1389,4242,1
9982,14830,10195,4875,4746,5274,4971,3120,1723,1262,875,455,99,52,36,5,4787,12626,13349,8165,6479,6362,3985,2437,1396,1316,910,441,141,58,47,1,1799,7131,12432,13044,8658,6326,3169,2292,1793,1519,1656,1032,646,436,272,295,1
20540,5427,5039,10184,9609,7668,2936,359,181,153,113,85,80,50,54,22,19178,11938,8828,6780,6036,3834,1956,1237,709,661,456,201,179,151,156,200,20954,7670,7036,4863,3940,3711,3265,2932,1641,1866,1362,897,739,557,386,681,1
32105,6468,4103,3467,4907,4772,2773,972,475,451,588,563,384,193,150,129,25010,6301,4584,6488,4438,3755,2936,2256,1606,1636,1181,531,394,324,401,659,22520,3859,3410,3775,3878,4009,3422,3039,3668,2519,1875,1455,1089,1268,849,1865,1
53475,5798,1915,816,368,101,22,3,2,0,0,0,0,0,0,0,11821,5819,5034,5303,5527,5831,6095,6929,5418,2418,1084,526,271,201,158,65,366,2299,3032,2453,3176,2477,2672,2330,2489,3109,3637,3621,4169,4147,4636,17887,1
54327,6114,1468,455,114,18,2,2,0,0,0,0,0,0,0,0,17381,6961,5944,4695,4962,4923,5932,6067,3320,1498,505,199,71,36,6,0,8888,3850,1765,1484,1655,2486,3336,3532,2892,2364,2532,2770,2812,3388,4379,14367,1
60,543,2585,5332,8307,16801,12317,6971,5366,2664,813,459,214,68,0,0,1,37,473,4429,14841,18114,6986,5908,4116,2628,1754,1026,858,723,440,166,1,98,859,4442,10616,14995,6800,5969,4160,3578,2787,1987,1654,1323,1113,2118,1
467,1589,4782,9052,18873,17551,5256,2123,1349,710,408,183,106,47,3,1,112,2466,4124,13684,15112,8155,6332,4169,2520,1232,807,592,597,610,634,1354,5105,9998,4028,5087,3808,3214,2950,2659,2514,2258,1751,1661,1823,1966,2806,10872,1
15,153,4630,14742,23716,13519,4141,834,404,211,66,30,10,4,6,19,2,3010,8243,21970,12623,5828,5127,2303,1211,739,477,343,230,172,124,98,2753,11410,9115,7581,4849,2650,2272,2342,1827,1340,1228,1280,1520,1790,3055,7488,1
13267,8183,18363,13182,6681,2628,48,46,23,23,23,24,8,1,0,0,8742,16597,14244,14343,6780,1092,170,108,73,65,50,49,40,46,48,53,239,13382,14620,7482,4966,3115,3373,3333,2906,3253,2514,1540,764,343,247,423,1
15479,3531,4297,5273,6567,6104,4551,4338,3516,3044,2349,1633,936,536,239,107,2329,2432,2612,2844,1540,1319,1481,1858,3099,4292,7245,10916,8559,6855,3786,1333,91,969,1374,1243,1269,1466,1437,1664,1259,1012,1137,1226,1943,3641,7059,35710,1
26581,8049,9141,8322,3928,2545,1750,1035,685,268,121,29,22,14,9,1,138,964,3529,5817,5079,5031,4722,5108,7152,8869,8163,4269,2446,932,201,80,0,0,1,80,354,863,2277,3597,3834,4018,4377,5142,5275,7452,11848,13382,1
25341,4220,2524,5443,4741,5104,3988,4737,5176,1155,28,14,11,6,5,7,13424,7787,6704,9167,5740,5557,4118,4516,3246,620,379,329,246,216,185,266,2876,7993,5240,4481,4866,5678,4669,2366,3534,4125,4533,3153,1652,1361,1856,4117,1
46647,8452,3811,1822,936,487,208,82,39,12,4,0,0,0,0,0,18837,13928,8187,5318,4260,3595,2762,2018,1318,885,612,378,232,135,31,4,11500,10745,4566,2714,1953,1657,1675,1921,2101,2318,2706,2860,3269,3647,3824,5044,1
16709,15656,8527,5948,3233,2179,2237,3058,3274,831,274,183,137,122,87,45,10,1851,10682,10193,8912,6189,5646,4124,2451,1666,1591,1606,1789,1660,1435,2695,0,0,0,2,95,1416,5877,5211,5602,5598,8567,7019,6181,4505,3302,9125,1
31718,8096,4744,3607,3340,3435,3376,2730,893,388,144,24,4,1,0,0,252,17006,11542,6809,4053,3623,2990,2583,2632,2743,2901,2756,1572,324,355,359,0,0,0,900,4792,9060,7372,5534,5852,4600,4213,3673,3755,3626,4015,5108,1
53000,6027,2203,817,245,88,45,33,23,10,8,1,0,0,0,0,3728,2541,3229,8458,10177,11119,9561,6589,4114,2027,696,164,46,32,11,8,0,120,1538,1594,1412,1635,2357,4298,4177,4598,6504,6107,7281,6373,5070,9436,1
51186,5960,3052,1250,443,179,133,95,91,73,31,7,0,0,0,0,3288,1660,2064,2392,2751,8814,9515,14206,9839,5364,2044,195,122,103,81,62,0,313,1567,1190,684,892,1168,1483,1488,1549,2034,4143,5916,6313,7618,26142,1
1351,1873,13578,27998,14408,1433,583,290,187,128,82,87,79,87,99,237,288,274,488,1051,2351,9773,9688,8985,4588,3745,5110,4680,3884,2644,1569,3382,0,8,22,55,26,75,176,214,186,202,232,319,361,793,1699,58132,1
23617,7212,5983,6062,5388,4269,3149,2511,2181,1387,555,161,22,3,0,0,18160,6891,4362,3886,4291,4606,4660,4236,3033,2565,2234,1560,1395,574,43,4,10584,7425,4572,3522,3218,3125,3504,3971,4020,3837,3755,3313,2553,2094,1347,1660,1
52836,4421,1784,853,433,366,535,333,152,96,87,67,92,100,100,245,4228,2704,2507,2897,8876,8438,10465,6095,5024,2831,2194,1606,1325,793,1472,1045,0,9,431,1398,1664,1672,1623,1541,1442,1304,1167,1531,2587,2779,4135,39217,1
27330,6661,8384,13583,5609,507,157,77,45,48,26,21,22,25,5,0,455,5716,10017,7686,5651,4095,3388,13633,8344,1963,941,212,126,97,82,94,14,88,865,3223,4796,5165,4096,4086,3771,3119,2078,1517,1965,1925,4298,21494,1
225,932,2995,5927,6989,7381,8063,6722,6684,8336,5832,1845,482,83,4,0,19,495,1965,3682,5072,5761,9267,7930,8330,9030,6438,2774,1188,383,129,37,0,39,709,2625,4114,4043,3720,4321,6816,6689,7517,7005,4690,2988,2534,4690,1
146,782,3233,6429,9112,9487,9159,7772,6056,4628,3110,2022,544,20,0,0,4,119,938,2632,6587,9343,9227,8493,7924,7012,5202,2418,1304,814,379,104,0,2,113,864,2137,3368,4034,6555,9245,8481,7307,5014,3114,2576,2693,6997,1
54047,5550,1244,629,436,197,125,67,50,47,33,42,22,10,1,0,36886,8958,4076,3275,3365,2406,1307,639,381,321,249,211,170,146,68,42,13890,8541,8192,7843,3459,2023,1860,1884,1691,1590,1325,1549,2044,2194,2297,2118,1
56765,2765,856,520,370,326,229,176,137,98,81,69,54,30,18,6,45855,8846,2313,1214,850,608,503,420,341,290,256,207,195,181,162,259,16797,9224,13563,6999,3493,2285,2172,1640,987,844,677,650,622,517,596,1434,1
214,1226,4497,11590,20544,16831,5920,1643,33,0,2,0,0,0,0,0,0,3,220,1137,5502,7251,7327,8170,12239,12347,4710,2141,835,401,174,43,0,0,17,248,812,3082,3289,2384,2141,2905,3135,3305,4630,4899,5026,26627,1
1005,2491,4791,6002,5487,7987,9702,13075,10230,1556,149,23,2,0,0,0,34,363,2382,5132,3062,5980,9604,10099,9497,7127,3240,2134,1597,1286,786,177,2,64,443,2099,3538,4122,6181,7624,6329,4684,4986,3870,3158,3315,3778,8307,1
1092,1962,3401,5790,6151,5836,7140,9461,15864,5605,166,29,3,0,0,0,64,671,2697,5398,5459,5280,5784,8411,12083,11600,2856,976,589,425,177,30,1,58,1245,3926,5186,4443,5153,5566,6094,6032,5219,7086,4710,2306,2172,3303,1
9429,7538,12502,6632,6031,5678,4115,3724,2155,1496,985,609,427,499,454,226,5045,6304,10138,4818,4013,4969,4934,4507,3513,3021,3288,2581,1511,1374,998,1486,1669,4984,8034,4673,3552,3112,2479,2492,2880,3013,3780,3575,3375,3149,3757,7976,1
8428,16878,6358,6934,10513,7989,3719,1668,7,0,0,2,2,2,0,0,2894,5963,12993,12592,12617,7907,3838,1845,860,412,223,209,132,13,2,0,942,1779,4378,8277,11030,9760,6842,3883,2736,2613,2017,1572,1438,1399,1204,2630,1
50286,7766,2621,1076,393,176,82,51,31,12,5,0,1,0,0,0,37790,9106,5507,3899,2529,1459,1124,643,208,94,52,33,28,11,9,8,454,5136,14979,10631,6861,4941,3935,3503,2686,2375,1984,1496,992,748,750,1029,1
2614,20645,23645,9365,3121,1449,804,446,236,110,41,13,9,2,0,0,7,4102,11317,12473,13359,8336,4562,2804,1564,1223,783,572,439,361,342,256,0,17,4079,3615,4191,3913,4487,5437,6933,7068,6126,4534,3467,2926,2225,3482,1
763,5530,15471,10153,8599,8176,8311,5097,306,35,19,26,12,2,0,0,328,6829,11422,12393,10383,8961,6832,2948,824,422,356,243,271,196,67,25,33,1390,5347,7196,7693,9795,8324,7183,6001,3927,1736,820,655,772,594,1034,1
53212,4446,1817,1066,666,513,343,223,115,53,32,10,4,0,0,0,13203,14186,11826,7951,5227,3565,1964,1297,940,629,461,387,353,238,197,76,2420,2568,2259,2552,3817,3791,4653,5494,6260,5099,5279,4257,3852,3631,2873,3695,1
3360,14395,4966,4177,3659,2674,2750,1607,1550,4701,13099,5526,26,5,5,0,11056,6788,3787,3133,3619,3655,3995,8030,17075,597,226,158,118,99,83,81,604,6335,4637,1916,1872,1914,1770,2064,3497,8351,15488,4607,2495,1617,1831,3502,1
2642,10179,4860,3586,2995,1837,3657,5152,4578,5912,7916,9019,149,8,7,3,6210,5617,2750,2849,2118,1452,7156,13155,16970,2126,470,449,285,248,223,422,57,3542,3247,2029,1302,941,906,1161,2381,5019,15008,8523,8103,2542,1967,5772,1
1673,6650,27708,10801,6612,4214,2414,1290,713,295,71,27,18,11,3,0,513,8823,17291,7304,6021,4318,3981,3567,3118,2174,1778,1156,920,637,422,477,20,1430,11907,6608,4824,3691,3159,2829,2553,2428,2406,2715,3595,3870,4417,6048,1
12488,32389,8551,4364,1779,1585,974,315,41,9,5,0,0,0,0,0,9220,28385,7487,5229,2892,2547,2305,1528,895,675,485,374,224,111,101,42,286,13572,15618,7853,3816,3062,3046,2259,1556,1202,1197,1223,1291,1357,1849,3313,1
59056,2084,571,311,182,99,64,46,27,34,13,7,6,0,0,0,31151,8936,4998,5887,7251,2991,643,259,113,90,62,40,32,31,14,2,2164,6981,8343,6665,6844,5508,3199,3189,2835,3106,2803,2688,4009,1655,1116,1395,1
59704,1790,509,216,109,60,39,21,20,14,10,4,3,1,0,0,23703,5583,5196,6638,10388,7981,2151,396,205,113,51,35,23,20,11,6,3220,7491,5831,3315,3612,3319,2900,2989,3186,3884,3763,4105,5181,5213,2903,1588,1
56749,2982,724,386,267,195,136,120,126,106,118,114,106,130,110,131,10649,11796,11312,7409,5697,4536,3463,2465,1267,863,658,501,411,323,308,842,0,0,3,885,3463,5302,5248,7676,8093,5612,4020,3661,2996,3089,3383,9069,1
3,198,10394,19466,12871,12013,3054,739,636,533,386,402,377,558,452,418,0,60,662,5378,1493,2619,12571,14927,6085,3567,2603,1914,1526,1291,1525,6279,0,0,31,163,806,2195,1765,1037,1095,1926,3367,4511,6083,8786,6442,24293,1
61267,906,142,74,56,39,13,3,0,0,0,0,0,0,0,0,49666,6358,3660,928,647,434,262,198,126,68,55,44,22,20,8,4,393,1186,2858,6267,8787,15164,8601,6073,5530,3069,1479,887,553,463,426,764,1
46156,6040,3438,2237,1383,1009,694,466,353,276,202,155,64,18,8,1,20147,15472,8172,4274,3681,2601,2269,1543,1214,836,709,444,384,278,232,244,3652,7803,7954,7373,5164,5259,4457,3283,2246,2107,2238,2178,1696,1739,1569,3782,1
16958,21207,10870,5003,2583,1581,1038,894,640,499,441,303,209,134,86,54,14343,17869,10144,5120,3026,2275,1954,1702,1483,1239,936,805,627,426,378,173,6450,11223,9867,8102,5859,3784,2637,1968,1404,1121,949,808,802,833,1530,5163,1
7962,12219,12410,8046,6096,5345,3531,1698,1107,821,605,596,457,523,534,550,9572,13052,10022,8090,6751,4346,1931,1474,1504,1513,1245,934,809,693,426,138,3944,11137,9737,6655,5405,5719,5308,4603,2047,1183,1017,876,692,480,818,2879,1
49197,4195,1885,1394,1155,963,861,733,607,479,332,173,134,145,164,83,24936,18195,6002,2905,1625,1101,991,849,853,760,700,604,545,485,643,1306,1169,10257,6903,7145,7555,5894,4584,3273,2555,2153,1559,1223,1112,1133,1430,4555,1
52129,3927,1893,1353,1079,756,494,324,269,174,62,30,9,1,0,0,39826,9357,3576,2657,1559,1069,881,677,650,555,510,355,244,258,196,130,1742,17277,13584,7704,4575,3317,1990,1604,1486,1385,1447,1313,1068,822,769,2417,1
44333,7032,7169,2814,252,146,124,83,71,89,70,53,54,68,78,64,14,1730,3661,2523,3335,6717,11035,9007,6772,10227,3501,1414,698,590,669,607,3,1437,2654,938,695,564,827,1135,1322,2136,2665,3071,4579,5417,7588,27469,1
2186,8576,10823,5649,2205,1468,1481,2104,3725,6189,6403,8298,3063,309,16,5,1237,10505,9340,4393,2414,2433,2634,3321,4984,9047,8291,2578,879,232,109,103,1889,11107,5912,3959,4230,4923,5485,5085,5832,4735,2809,2120,1694,962,577,1181,1
14654,4704,6322,7202,6396,5349,4938,4915,4895,2723,389,13,0,0,0,0,156,3459,5330,3032,2379,2092,2376,3114,4233,5644,6371,6040,5910,6072,5858,434,0,0,0,0,0,12,772,2631,2492,2520,1788,1984,2287,2880,7808,37326,1
40371,8634,7535,3316,1368,710,166,128,162,110,0,0,0,0,0,0,21234,12798,9013,5729,5953,2818,1770,1380,730,583,416,70,5,1,0,0,11057,10440,10612,8160,5772,4787,2628,1706,1616,827,981,748,833,898,776,659,1
23391,11469,9588,9304,3510,1293,754,497,405,331,346,301,306,312,355,338,8045,12742,7800,4807,4690,5150,2518,1353,1032,858,851,950,1083,1468,2321,6832,106,3830,9016,6318,4809,4450,3710,2640,1943,2238,2111,2009,1760,1577,2153,13830,1
2,72,1675,4324,7230,15281,15825,7447,2286,2847,2055,1605,825,285,239,502,11,942,2986,3453,4576,8287,13595,8440,2559,2892,4273,3307,2602,1689,830,2058,25,1442,3338,3778,3399,7158,6342,5632,4665,3676,3642,5086,5776,2957,1421,4163,1
10,412,11689,7120,2989,4247,6596,6258,8206,11033,2593,1201,52,51,36,7,0,2617,12310,4158,2990,5187,7285,6302,12506,6978,1694,110,87,87,81,108,21,3959,8524,3576,1883,1296,2022,3934,6442,6648,8669,10419,3632,740,259,476,1
21,227,3622,3993,3858,9104,13096,10282,8310,8914,868,66,50,46,26,17,1,571,4139,3158,4010,10002,15923,11696,10476,1530,294,185,150,107,86,172,0,301,2427,3277,1629,1079,2658,6663,13263,18700,8702,1112,658,628,483,920,1
186,20264,32960,5268,1689,698,391,228,186,191,135,106,107,77,14,0,13,13989,13779,12590,13140,3703,1616,1057,731,462,298,191,165,155,223,388,0,8574,8369,5488,7115,9245,8448,5776,2638,1809,1175,848,770,739,546,960,1
5310,17696,29369,8605,1071,317,116,14,2,0,0,0,0,0,0,0,1726,7557,23313,16883,3863,2099,2304,1825,920,771,542,343,254,87,12,1,22,6189,3915,12851,11564,9023,3238,2129,917,711,956,1049,957,1092,2330,5557,1
591,4293,21342,27321,5518,1586,1007,510,241,91,0,0,0,0,0,0,0,171,14816,18103,13965,3202,1492,1599,1770,1786,1563,1465,1155,809,430,174,0,1,3432,13908,9922,7060,5526,3851,1667,1159,1004,1023,1033,1206,2578,9130,1
53190,2578,1373,1219,864,598,485,471,403,338,273,182,192,191,94,49,27164,13822,8585,3601,1494,1061,995,955,747,594,512,403,403,425,499,1240,7914,4829,4254,3160,2611,2715,5242,3413,3642,3699,3488,2828,2860,2937,2849,6059,1
35589,7643,4801,2979,2165,1625,1407,1227,1108,943,747,565,395,306,445,555,205,7550,13466,9837,6404,4624,3321,2763,2263,1782,1267,1109,1069,1154,1597,4089,0,0,0,3,1000,2246,2963,4243,6570,6306,5847,5061,5175,5026,5208,12852,1
8617,26471,12958,5978,4121,2873,874,270,175,100,44,14,5,0,0,0,1632,17678,15282,8061,5120,4243,3888,1827,1048,922,689,569,493,381,348,319,134,4468,14315,7731,5412,6782,6434,5580,1868,1201,1034,1001,979,1032,1363,3166,1
7383,15318,13812,10432,7192,5565,1730,501,292,179,71,25,0,0,0,0,298,5371,9294,10339,9088,6505,6773,2529,1689,1589,1494,1466,1302,1481,1549,1733,14,171,1584,5514,5835,6181,8047,11381,3762,2132,1673,1462,1539,1771,2755,8679,1
49685,3252,1710,1119,962,1617,1231,1009,809,322,215,136,104,92,103,134,14051,5499,6874,6710,6244,4670,3708,3053,2385,1816,1562,2807,1152,744,429,796,3138,5818,4098,3580,3213,4159,4560,4072,4132,3247,2979,2545,2301,1891,2272,10495,1
24591,8121,5509,4148,3995,3770,3311,3416,2624,1632,782,130,71,91,96,213,15915,9478,5199,4716,4269,4344,4240,4484,4124,2599,1489,291,190,159,206,797,422,3642,6016,5944,4557,3742,3270,2941,2774,3290,3399,4064,5291,4974,2211,5963,1
55836,5839,412,139,71,66,35,32,18,15,22,11,2,2,0,0,29947,7650,4586,4490,2876,3387,2535,3025,1956,1267,587,55,35,28,35,41,10644,2899,2770,2749,1857,2983,3940,5382,2984,2316,2329,3516,1838,1697,2476,12120,1
58122,3069,648,247,154,82,48,38,23,12,18,13,15,9,2,0,24069,4633,6507,4450,4933,3908,3321,3664,4018,1046,556,356,281,311,240,207,13824,3777,2595,1977,1418,1397,1195,1121,2224,2156,2269,2905,4177,3681,2937,14847,1
1615,2772,4416,5815,7115,8441,9364,8090,8781,4413,1075,311,233,57,2,0,182,925,2161,2823,3243,4775,8240,10757,10199,11008,5291,1608,887,366,31,4,26,323,867,1452,1771,2091,3118,4454,6898,9952,8409,7182,4011,3479,3434,5033,1
1517,2876,6935,12186,12905,8812,6051,4712,3554,1522,536,303,209,139,157,86,8,124,694,3324,7710,11049,10915,9635,7240,4836,2816,1881,1335,593,268,72,0,0,34,609,2763,5375,5898,7054,6964,6395,5742,4646,3407,3084,3695,6834,1
59407,2291,443,194,72,35,36,20,2,0,0,0,0,0,0,0,1495,1113,10227,25282,12942,5137,2806,890,753,560,342,264,276,246,108,59,168,627,343,284,273,332,1142,2900,4740,7457,11995,11065,7083,4254,4006,5831,1
54956,4534,1596,952,316,90,42,11,3,0,0,0,0,0,0,0,15705,8000,12215,9477,5436,4782,3162,1531,975,584,245,137,76,80,68,27,13466,2578,1566,1383,1144,2361,3588,4293,5345,6309,3583,2531,3859,3889,3034,3571,1
54956,4534,1596,952,316,90,42,11,3,0,0,0,0,0,0,0,15705,8000,12215,9477,5436,4782,3162,1531,975,584,245,137,76,80,68,27,13466,2578,1566,1383,1144,2361,3588,4293,5345,6309,3583,2531,3859,3889,3034,3571,1
48237,5749,2343,1918,1237,963,693,488,274,187,146,123,74,50,15,3,5532,23318,11686,6123,3003,2267,1403,1317,1216,1136,947,753,745,742,793,1519,1478,5300,6767,5756,4890,4293,4385,4095,5018,3540,2435,1912,2084,1669,2065,6813,1
160,1133,5690,14513,20504,14323,3553,1297,528,270,156,92,90,65,61,65,102,478,2241,11045,15000,8168,4658,2313,2788,3307,3162,2896,2426,1594,1226,1096,45,188,574,1867,5053,9395,7851,5273,4911,2715,1610,1297,1336,2031,5611,12743,1
12324,22184,13432,8492,3579,1127,558,367,193,90,55,48,31,16,4,0,2146,17579,13208,9391,7669,4706,2289,1527,1174,768,649,397,298,211,210,278,205,4839,9158,7245,6515,6174,6007,4789,3689,2738,2030,1611,1311,1339,1524,3326,1
45005,8166,4519,1982,1425,799,371,78,43,39,30,22,12,4,3,2,32026,9834,9575,5484,1973,1146,1228,552,189,62,55,52,56,48,66,154,6693,2925,2474,3668,4212,4796,4368,3764,5058,4538,3715,2765,3021,2621,2101,5781,1
9854,5892,9308,11846,10409,9444,4159,1320,192,52,22,2,0,0,0,0,98,2266,15291,13508,11822,11309,6282,1430,399,59,25,11,0,0,0,0,1,2715,7928,4832,7791,11044,13048,7615,4293,1817,647,285,229,189,60,6,1
34951,24807,1426,684,344,158,80,35,14,1,0,0,0,0,0,0,4415,30744,12482,5494,3604,2454,1687,793,398,191,141,87,10,0,0,0,3580,8131,3154,4605,5440,5355,4028,4172,4255,4163,4473,3501,2564,2621,1522,936,1
19716,24169,14638,2630,882,341,91,26,7,0,0,0,0,0,0,0,540,1765,4055,18627,9835,7088,5933,5674,4284,2427,1206,656,316,88,6,0,9,185,655,759,1348,3837,5923,5462,5206,4217,4169,4844,5298,5476,6361,8751,1
3923,8005,10136,8345,8248,10002,6572,3490,1918,915,473,271,134,49,19,0,205,1640,4609,6171,7065,8325,9500,7618,5697,4344,2497,1750,1322,889,532,336,0,15,382,1980,4259,6507,7726,7970,6461,4707,3953,3532,3412,3622,3788,4186,1
42781,11449,4620,1972,913,434,187,88,28,8,8,11,1,0,0,0,6857,9200,9499,7415,6004,4454,3802,3403,3002,2421,1883,1448,963,761,696,692,1130,3535,4551,2284,2022,4718,3219,3496,4029,4334,3920,3606,3494,4214,6378,7570,1
46507,3401,1695,1263,1184,1031,886,872,803,652,666,558,512,526,646,1298,38628,6967,1717,1113,1023,838,800,871,762,782,756,752,805,927,1181,4578,9584,7983,7241,5870,5606,5601,3467,2038,1198,988,902,917,1072,1146,1545,7342,1
18253,41216,2611,325,67,26,2,0,0,0,0,0,0,0,0,0,7,1310,21796,18219,12375,3265,2375,1551,945,470,148,31,6,2,0,0,0,0,1079,7369,10548,7702,4566,5314,5399,4022,2724,2090,1750,1835,2401,5701,1
14293,7753,8913,13343,14979,2210,451,206,163,103,33,28,21,4,0,0,820,4719,9702,4303,3581,4083,7516,10227,10126,4515,986,584,402,257,262,417,883,4450,7817,3420,2377,2668,3287,2874,3783,5706,6153,4425,3738,3717,3704,3498,1
38793,16183,4557,1350,616,356,220,137,95,72,46,41,28,6,0,0,10911,12629,10445,8140,5659,4002,2710,1893,1255,924,884,607,673,616,615,537,144,1006,2358,3818,4671,5052,4393,4080,4304,4537,5168,5203,4969,4147,3724,4926,1
0,154,1155,4661,11329,11842,8534,7687,7275,4776,1083,563,836,925,810,870,0,96,579,1859,6557,11269,13392,8244,8373,5654,1955,590,638,811,899,1584,0,56,385,1560,4710,9902,12663,6990,7203,5805,4035,2348,990,1034,1358,3461,1
4109,13646,17461,7079,5738,7750,3799,1511,662,288,176,121,104,56,0,0,549,1294,3697,12066,6928,3495,3251,3289,3174,2823,2378,2503,2895,3884,5097,5177,0,23,262,406,596,2309,5788,4992,4161,3195,3021,2735,2939,5030,9953,17090,1
230,24168,29729,4679,1543,693,393,237,195,200,131,109,112,73,8,0,21,17712,13840,11249,11455,3344,1415,949,695,436,316,222,162,159,228,297,2,10226,10783,5631,6555,8255,7576,4825,2463,1580,1077,789,756,671,486,825,1
16183,37626,3041,1285,780,639,522,438,426,346,333,269,254,225,121,12,4760,33108,6775,3616,2220,2341,1793,1043,843,786,637,552,513,608,2529,376,715,21553,6605,7990,5277,3712,2428,1618,1459,1675,1185,958,835,1125,3513,1852,1
449,1701,3796,5302,6129,8105,11974,16290,8248,466,33,7,0,0,0,0,106,768,2175,3930,6735,10593,12722,12663,5286,6746,733,15,14,6,8,0,129,883,2173,3565,5107,7369,10138,13092,5767,5891,6857,897,232,144,152,104,1
62,1584,36186,15086,5370,2303,973,533,260,81,45,14,3,0,0,0,3,48,9282,21797,12860,5799,3322,2671,2023,1418,1078,754,587,449,390,19,0,1,55,8170,13334,8261,7835,5365,3781,2877,2554,2233,2770,2844,1881,539,1
